customer_id,first_name,last_name,email,region,signup_date,customer_segment
C01879,Jack,Kelly,customer01879@example.com,South,2025-08-03,Consumer
C01880,Isla,Jones,customer01880@example.com,East,2024-02-10,Consumer
C01881,Isla,Thomas,customer01881@example.com,West,2024-01-28,Consumer
C01882,Jack,Lewis,customer01882@example.com,Central,2022-05-16,Consumer
C01883,Noah,Murphy,customer01883@example.com,West,2024-03-02,Enterprise
C01884,Oscar,Young,customer01884@example.com,West,2022-06-20,Small Business
C01885,James,King,customer01885@example.com,North,2022-06-08,Consumer
C01886,Leo,King,customer01886@example.com,East,2022-07-20,Consumer
C01887,Isla,Walker,customer01887@example.com,North,2024-08-19,Small Business
C01888,Henry,Kelly,customer01888@example.com,South,2023-08-06,Consumer
C01889,Daniel,Lewis,customer01889@example.com,West,2024-05-25,Consumer
C01890,Ethan,Brown,customer01890@example.com,Central,2023-01-06,Consumer
C01891,Mia,Brown,customer01891@example.com,North,2022-04-13,Small Business
C01892,Olivia,Thomas,customer01892@example.com,East,2024-09-28,Consumer
C01893,Liam,Smith,customer01893@example.com,Central,2025-02-22,Small Business
C01894,Ava,Murphy,customer01894@example.com,South,2025-08-29,Small Business
C01895,Ella,Kelly,customer01895@example.com,East,2024-09-02,Small Business
C01896,Leo,Johnson,customer01896@example.com,West,2024-03-08,Small Business
C01897,Henry,Young,customer01897@example.com,West,2025-06-07,Consumer
C01898,Emily,Hall,customer01898@example.com,North,2023-10-20,Consumer
C01899,Olivia,Kelly,customer01899@example.com,South,2024-05-31,Small Business
C01900,Ethan,Brown,customer01900@example.com,West,2025-05-05,Small Business
C01901,Ethan,Jones,customer01901@example.com,East,2024-01-03,Consumer
C01902,Jack,Davies,customer01902@example.com,North,2023-02-27,Consumer
C01903,Lucas,Walker,customer01903@example.com,West,2023-07-26,Small Business
C01904,Amelia,Wilson,customer01904@example.com,North,2022-06-20,Small Business
C01905,Sophia,Clark,customer01905@example.com,West,2022-06-22,Consumer
C01906,Ella,Brown,customer01906@example.com,South,2023-10-25,Consumer
C01907,Lucas,Roberts,customer01907@example.com,Central,2023-03-29,Consumer
C01908,Olivia,King,customer01908@example.com,South,2022-12-16,Consumer
C01909,James,Evans,customer01909@example.com,South,2023-05-09,Consumer
C01910,Noah,Evans,customer01910@example.com,North,2023-09-12,Consumer
C01911,Jack,Brown,customer01911@example.com,South,2024-10-24,Consumer
C01912,Ava,Martin,customer01912@example.com,Central,2025-01-21,Consumer
C01913,Jack,Evans,customer01913@example.com,Central,2024-07-07,Small Business
C01914,Noah,Lewis,customer01914@example.com,South,2022-01-06,Small Business
C01915,Daniel,Evans,customer01915@example.com,East,2022-10-15,Consumer
C01916,Isla,Murphy,customer01916@example.com,West,2025-03-15,Consumer
C01917,Noah,Brown,customer01917@example.com,Central,2023-08-31,Small Business
C01918,Emily,Clark,customer01918@example.com,West,2023-04-02,Consumer
C01919,Emily,Jones,customer01919@example.com,East,2025-05-10,Enterprise
C01920,Sophia,Allen,customer01920@example.com,East,2025-05-20,Small Business
C01921,Sophia,Brown,customer01921@example.com,West,2024-10-26,Consumer
C01922,Ava,Lewis,customer01922@example.com,North,2023-09-16,Enterprise
C01923,Ava,Lewis,customer01923@example.com,West,2023-01-11,Consumer
C01924,Isla,Allen,customer01924@example.com,South,2023-03-23,Consumer
C01925,Leo,Hall,customer01925@example.com,West,2024-04-14,Consumer
C01926,Mia,Wilson,customer01926@example.com,North,2025-02-03,Consumer
C01927,Olivia,Walker,customer01927@example.com,East,2024-03-21,Enterprise
C01928,Lucas,Smith,customer01928@example.com,East,2025-01-24,Consumer
C01929,James,Hall,customer01929@example.com,West,2024-08-16,Consumer
C01930,Mia,Jones,customer01930@example.com,North,2024-04-28,Consumer
C01931,Ella,Young,customer01931@example.com,East,2024-03-19,Small Business
C01932,Liam,Clark,customer01932@example.com,East,2024-09-05,Consumer
C01933,Isla,Allen,customer01933@example.com,East,2023-02-20,Consumer
C01934,Emily,Walker,customer01934@example.com,West,2023-12-27,Small Business
C01935,Oscar,Hall,customer01935@example.com,West,2023-03-30,Consumer
C01936,Isla,Davies,customer01936@example.com,Central,2025-08-07,Small Business
C01937,Jack,Allen,customer01937@example.com,South,2025-05-01,Consumer
C01938,Emily,Davies,customer01938@example.com,Central,2022-05-30,Small Business
C01939,James,Wilson,customer01939@example.com,East,2024-01-29,Small Business
C01940,Amelia,Brown,customer01940@example.com,North,2024-02-18,Consumer
C01941,Noah,Martin,customer01941@example.com,North,2024-08-30,Consumer
C01942,Noah,King,customer01942@example.com,South,2024-02-02,Small Business
C01943,Sophia,King,customer01943@example.com,West,2024-09-28,Consumer
C01944,Henry,Murphy,customer01944@example.com,West,2025-09-01,Enterprise
C01945,Ella,Hall,customer01945@example.com,West,2022-03-17,Consumer
C01946,Leo,Martin,customer01946@example.com,East,2023-08-22,Consumer
C01947,Grace,Clark,customer01947@example.com,East,2025-07-17,Consumer
C01948,Grace,King,customer01948@example.com,North,2022-08-13,Enterprise
C01949,Oscar,Thomas,customer01949@example.com,South,2022-04-23,Consumer
C01950,Noah,Roberts,customer01950@example.com,East,2022-09-08,Small Business
C01951,James,Martin,customer01951@example.com,North,2025-06-10,Small Business
C01952,Daniel,Murphy,customer01952@example.com,South,2024-04-20,Consumer
C01953,Noah,Johnson,customer01953@example.com,West,2023-12-15,Consumer
C01954,Jack,Lewis,customer01954@example.com,West,2025-01-11,Small Business
C01955,Jack,Wilson,customer01955@example.com,Central,2022-05-05,Consumer
C01956,Leo,Wilson,customer01956@example.com,Central,2025-04-13,Small Business
C01957,Isla,Clark,customer01957@example.com,West,2024-12-28,Consumer
C01958,James,King,customer01958@example.com,East,2024-12-06,Consumer
C01959,Emily,Hall,customer01959@example.com,West,2024-06-02,Small Business
C01960,Oscar,Johnson,customer01960@example.com,West,2025-07-03,Consumer
C01961,Ava,Young,customer01961@example.com,North,2022-01-30,Consumer
C01962,James,Murphy,customer01962@example.com,East,2022-10-08,Consumer
C01963,Grace,Young,customer01963@example.com,Central,2024-07-12,Consumer
C01964,Leo,Evans,customer01964@example.com,South,2025-06-14,Consumer
C01965,Emma,Evans,customer01965@example.com,East,2025-06-25,Small Business
C01966,Olivia,Evans,customer01966@example.com,East,2023-01-03,Consumer
C01967,Leo,King,customer01967@example.com,North,2023-05-10,Consumer
C01968,James,Johnson,customer01968@example.com,South,2024-11-14,Small Business
C01969,Sophia,Kelly,customer01969@example.com,South,2023-12-19,Consumer
C01970,Ava,Wilson,customer01970@example.com,North,2024-10-13,Consumer
C01971,Ava,Davies,customer01971@example.com,North,2025-08-30,Enterprise
C01972,Daniel,Hall,customer01972@example.com,Central,2023-08-29,Small Business
C01973,Mia,Young,customer01973@example.com,South,2023-01-10,Consumer
C01974,Isla,Murphy,customer01974@example.com,East,2023-10-01,Consumer
C01975,Leo,Brown,customer01975@example.com,South,2024-11-14,Consumer
C01976,Sophia,Kelly,customer01976@example.com,Central,2025-09-19,Consumer
C01977,Noah,Young,customer01977@example.com,South,2025-10-10,Consumer
C01978,Ethan,Walker,customer01978@example.com,East,2022-04-26,Consumer
C01979,Lucas,Allen,customer01979@example.com,Central,2022-02-17,Consumer
C01980,Emily,Allen,customer01980@example.com,Central,2022-04-09,Consumer
C01981,Ethan,Clark,customer01981@example.com,North,2023-02-09,Consumer
C01982,James,Young,customer01982@example.com,Central,2025-05-22,Enterprise
C01983,Sophia,Johnson,customer01983@example.com,East,2023-11-16,Consumer
C01984,Amelia,Clark,customer01984@example.com,East,2024-06-21,Consumer
C01985,Emily,Smith,customer01985@example.com,North,2023-05-18,Consumer
C01986,Noah,Hall,customer01986@example.com,North,2024-06-12,Consumer
C01987,Leo,Brown,customer01987@example.com,West,2022-09-15,Small Business
C01988,Ava,Smith,customer01988@example.com,East,2024-04-23,Consumer
C01989,Oscar,Martin,customer01989@example.com,East,2022-05-01,Consumer
C01990,Oscar,Wilson,customer01990@example.com,West,2024-03-20,Consumer
C01991,James,Jones,customer01991@example.com,West,2024-09-04,Small Business
C01992,Ava,Jones,customer01992@example.com,North,2022-02-23,Consumer
C01993,Amelia,Evans,customer01993@example.com,West,2024-10-15,Consumer
C01994,Amelia,Roberts,customer01994@example.com,North,2025-09-16,Consumer
C01995,Daniel,Davies,customer01995@example.com,West,2024-02-23,Consumer
C01996,Oscar,Johnson,customer01996@example.com,West,2022-08-29,Consumer
C01997,Emma,Roberts,customer01997@example.com,Central,2023-04-28,Consumer
C01998,Liam,Wilson,customer01998@example.com,North,2024-10-09,Small Business
C01999,Noah,Jones,customer01999@example.com,North,2022-07-06,Small Business
C02000,Emma,Johnson,customer02000@example.com,South,2023-10-18,Consumer
C02001,Oscar,Evans,customer02001@example.com,South,2022-09-19,Consumer
C02002,Ethan,Young,customer02002@example.com,South,2024-08-10,Consumer
C02003,Lucas,Jones,customer02003@example.com,Central,2025-10-19,Enterprise
C02004,Oscar,Kelly,customer02004@example.com,South,2023-05-06,Consumer
C02005,Grace,Lewis,customer02005@example.com,South,2023-03-07,Small Business
C02006,Amelia,Brown,customer02006@example.com,West,2022-08-27,Consumer
C02007,Liam,King,customer02007@example.com,East,2022-10-31,Consumer
C02008,Ella,Young,customer02008@example.com,West,2022-10-25,Consumer
C02009,Emily,Thomas,customer02009@example.com,North,2022-03-17,Consumer
C02010,Sophia,Young,customer02010@example.com,East,2025-09-18,Enterprise
C02011,Sophia,Martin,customer02011@example.com,North,2024-09-25,Enterprise
C02012,Ella,Thomas,customer02012@example.com,North,2023-10-04,Consumer
C02013,Mia,Hall,customer02013@example.com,Central,2024-04-06,Consumer
C02014,Henry,Johnson,customer02014@example.com,North,2022-10-10,Enterprise
C02015,Sophia,Jones,customer02015@example.com,East,2023-08-14,Small Business
C02016,Jack,Martin,customer02016@example.com,East,2022-03-13,Consumer
C02017,Noah,Martin,customer02017@example.com,South,2025-07-10,Consumer
C02018,Emma,Clark,customer02018@example.com,Central,2023-12-04,Consumer
C02019,Ava,Murphy,customer02019@example.com,North,2023-07-29,Consumer
C02020,Jack,Young,customer02020@example.com,West,2024-09-26,Consumer
C02021,Grace,Jones,customer02021@example.com,Central,2024-06-10,Consumer
C02022,Ella,Smith,customer02022@example.com,East,2022-01-12,Consumer
C02023,Jack,Roberts,customer02023@example.com,Central,2022-05-21,Consumer
C02024,Lucas,Evans,customer02024@example.com,North,2022-01-17,Consumer
C02025,Daniel,King,customer02025@example.com,East,2024-12-22,Small Business
C02026,Amelia,Lewis,customer02026@example.com,South,2022-09-10,Small Business
C02027,James,Thomas,customer02027@example.com,West,2023-04-10,Consumer
C02028,Daniel,Kelly,customer02028@example.com,Central,2023-01-11,Enterprise
C02029,Daniel,Allen,customer02029@example.com,South,2024-09-07,Small Business
C02030,Isla,Young,customer02030@example.com,West,2023-06-04,Consumer
C02031,Henry,King,customer02031@example.com,North,2022-03-31,Consumer
C02032,James,Evans,customer02032@example.com,East,2023-12-21,Small Business
C02033,Isla,Evans,customer02033@example.com,East,2024-03-14,Small Business
C02034,Leo,Johnson,customer02034@example.com,Central,2024-03-06,Enterprise
C02035,Emily,Lewis,customer02035@example.com,West,2023-09-22,Small Business
C02036,Olivia,Davies,customer02036@example.com,South,2025-04-13,Consumer
C02037,Daniel,Taylor,customer02037@example.com,North,2022-03-17,Consumer
C02038,Mia,Davies,customer02038@example.com,North,2024-07-14,Consumer
C02039,Jack,Davies,customer02039@example.com,South,2023-02-04,Consumer
C02040,Olivia,Hall,customer02040@example.com,South,2024-08-27,Consumer
C02041,Ethan,Brown,customer02041@example.com,Central,2024-12-30,Consumer
C02042,Jack,Martin,customer02042@example.com,East,2025-04-18,Consumer
C02043,Mia,Jones,customer02043@example.com,East,2025-02-21,Small Business
C02044,James,Clark,customer02044@example.com,North,2025-08-09,Consumer
C02045,Olivia,Roberts,customer02045@example.com,Central,2024-03-07,Consumer
C02046,Emma,Young,customer02046@example.com,West,2022-07-14,Consumer
C02047,Sophia,Roberts,customer02047@example.com,North,2022-08-16,Consumer
C02048,Henry,Wilson,customer02048@example.com,West,2023-04-06,Small Business
C02049,Amelia,Davies,customer02049@example.com,East,2023-09-10,Small Business
C02050,Grace,Allen,customer02050@example.com,North,2024-11-10,Enterprise
C02051,Mia,Roberts,customer02051@example.com,East,2022-03-05,Consumer
C02052,Ava,Smith,customer02052@example.com,East,2022-06-14,Consumer
C02053,Daniel,Murphy,customer02053@example.com,North,2022-01-27,Consumer
C02054,Oscar,Lewis,customer02054@example.com,Central,2025-08-27,Consumer
C02055,Daniel,Wilson,customer02055@example.com,Central,2024-10-08,Small Business
C02056,Lucas,Jones,customer02056@example.com,West,2022-10-12,Small Business
C02057,Ava,Wilson,customer02057@example.com,East,2022-10-08,Small Business
C02058,Ella,Murphy,customer02058@example.com,East,2024-04-17,Consumer
C02059,Leo,King,customer02059@example.com,West,2024-04-10,Small Business
C02060,Jack,Jones,customer02060@example.com,East,2025-04-02,Consumer
C02061,Ella,King,customer02061@example.com,North,2024-07-06,Small Business
C02062,Sophia,Johnson,customer02062@example.com,East,2022-08-12,Consumer
C02063,Ella,Walker,customer02063@example.com,Central,2024-02-23,Consumer
C02064,Liam,Allen,customer02064@example.com,East,2025-03-15,Consumer
C02065,Noah,Young,customer02065@example.com,North,2024-08-22,Enterprise
C02066,Henry,Kelly,customer02066@example.com,West,2024-08-07,Consumer
C02067,Leo,Taylor,customer02067@example.com,South,2024-11-19,Consumer
C02068,Jack,Murphy,customer02068@example.com,South,2022-02-14,Small Business
C02069,Mia,Hall,customer02069@example.com,North,2023-04-16,Consumer
C02070,Lucas,Thomas,customer02070@example.com,South,2022-02-03,Consumer
C02071,Oscar,Davies,customer02071@example.com,West,2023-10-15,Consumer
C02072,Isla,Hall,customer02072@example.com,East,2024-04-09,Consumer
C02073,Emma,Taylor,customer02073@example.com,South,2022-08-09,Small Business
C02074,Emma,Hall,customer02074@example.com,Central,2023-06-18,Small Business
C02075,Sophia,Davies,customer02075@example.com,Central,2023-11-23,Consumer
C02076,Ella,Clark,customer02076@example.com,Central,2025-10-22,Enterprise
C02077,Amelia,Young,customer02077@example.com,South,2024-07-20,Consumer
C02078,Ella,Young,customer02078@example.com,East,2024-04-20,Consumer
C02079,Sophia,Martin,customer02079@example.com,Central,2024-10-07,Consumer
C02080,Emily,Taylor,customer02080@example.com,West,2023-08-05,Consumer
C02081,Liam,Kelly,customer02081@example.com,North,2025-02-13,Consumer
C02082,Olivia,Thomas,customer02082@example.com,North,2022-08-27,Enterprise
C02083,Grace,Evans,customer02083@example.com,East,2025-09-20,Small Business
C02084,James,Murphy,customer02084@example.com,Central,2023-03-17,Consumer
C02085,Ethan,Murphy,customer02085@example.com,East,2022-05-28,Consumer
C02086,Isla,Kelly,customer02086@example.com,East,2024-10-29,Small Business
C02087,Henry,Johnson,customer02087@example.com,North,2025-08-04,Enterprise
C02088,Isla,Evans,customer02088@example.com,West,2023-01-23,Small Business
C02089,Emma,King,customer02089@example.com,Central,2024-12-09,Consumer
C02090,Henry,Hall,customer02090@example.com,South,2024-07-04,Small Business
C02091,Emma,Walker,customer02091@example.com,West,2023-09-30,Consumer
C02092,Oscar,Young,customer02092@example.com,Central,2022-10-05,Consumer
C02093,Emily,Smith,customer02093@example.com,South,2024-09-15,Consumer
C02094,Lucas,Brown,customer02094@example.com,East,2025-08-16,Consumer
C02095,Isla,Kelly,customer02095@example.com,South,2023-08-12,Consumer
C02096,Emily,Lewis,customer02096@example.com,West,2023-10-11,Consumer
C02097,Sophia,Thomas,customer02097@example.com,East,2023-09-10,Consumer
C02098,Noah,King,customer02098@example.com,West,2022-05-15,Small Business
C02099,Henry,King,customer02099@example.com,West,2023-08-03,Consumer
C02100,Leo,Thomas,customer02100@example.com,East,2025-03-16,Consumer
C02101,Jack,Jones,customer02101@example.com,Central,2023-05-05,Consumer
C02102,Emily,Murphy,customer02102@example.com,East,2023-04-23,Enterprise
C02103,Ethan,Martin,customer02103@example.com,North,2025-03-28,Consumer
C02104,Amelia,Brown,customer02104@example.com,West,2023-01-19,Consumer
C02105,Amelia,Martin,customer02105@example.com,West,2022-06-12,Consumer
C02106,Olivia,Roberts,customer02106@example.com,South,2023-03-17,Small Business
C02107,James,Young,customer02107@example.com,Central,2025-04-27,Enterprise
C02108,Olivia,Johnson,customer02108@example.com,Central,2023-02-19,Consumer
C02109,Henry,Smith,customer02109@example.com,South,2025-09-24,Consumer
C02110,Isla,Hall,customer02110@example.com,Central,2025-04-19,Small Business
C02111,Daniel,Kelly,customer02111@example.com,North,2022-10-15,Consumer
C02112,Emily,Hall,customer02112@example.com,South,2022-07-06,Consumer
C02113,Isla,Hall,customer02113@example.com,North,2025-03-07,Consumer
C02114,James,Lewis,customer02114@example.com,Central,2022-05-10,Consumer
C02115,Lucas,Walker,customer02115@example.com,West,2022-07-13,Consumer
C02116,Amelia,Jones,customer02116@example.com,North,2022-11-12,Consumer
C02117,Leo,Johnson,customer02117@example.com,East,2022-05-24,Small Business
C02118,Henry,Evans,customer02118@example.com,West,2022-01-16,Enterprise
C02119,Leo,Murphy,customer02119@example.com,North,2025-08-18,Consumer
C02120,Emma,Hall,customer02120@example.com,Central,2023-02-27,Small Business
C02121,Emma,Taylor,customer02121@example.com,Central,2022-09-02,Consumer
C02122,Emma,Brown,customer02122@example.com,East,2024-07-15,Consumer
C02123,James,Davies,customer02123@example.com,Central,2025-02-04,Consumer
C02124,Daniel,Young,customer02124@example.com,East,2025-01-16,Enterprise
C02125,Ella,Young,customer02125@example.com,Central,2022-05-09,Small Business
C02126,Leo,Smith,customer02126@example.com,West,2024-06-25,Small Business
C02127,Jack,Taylor,customer02127@example.com,West,2024-06-05,Small Business
C02128,James,Evans,customer02128@example.com,North,2022-12-07,Consumer
C02129,Amelia,Evans,customer02129@example.com,Central,2022-01-04,Enterprise
C02130,Leo,Clark,customer02130@example.com,East,2025-09-12,Small Business
C02131,James,Brown,customer02131@example.com,North,2022-11-02,Enterprise
C02132,Daniel,Evans,customer02132@example.com,North,2024-06-26,Consumer
C02133,Amelia,Young,customer02133@example.com,East,2023-08-30,Consumer
C02134,Daniel,Clark,customer02134@example.com,East,2025-06-02,Consumer
C02135,Ava,Taylor,customer02135@example.com,West,2025-10-03,Consumer
C02136,Henry,Wilson,customer02136@example.com,Central,2024-09-18,Consumer
C02137,Amelia,Smith,customer02137@example.com,North,2022-11-17,Consumer
C02138,Sophia,Lewis,customer02138@example.com,West,2023-07-13,Consumer
C02139,Oscar,Murphy,customer02139@example.com,North,2025-04-19,Consumer
C02140,Daniel,Jones,customer02140@example.com,Central,2023-09-10,Consumer
C02141,Leo,Taylor,customer02141@example.com,Central,2023-12-12,Consumer
C02142,Leo,Taylor,customer02142@example.com,East,2025-02-05,Enterprise
C02143,Emily,Jones,customer02143@example.com,West,2023-06-15,Consumer
C02144,Ella,Davies,customer02144@example.com,South,2023-02-14,Consumer
C02145,Oscar,Roberts,customer02145@example.com,East,2025-08-12,Small Business
C02146,Sophia,Young,customer02146@example.com,Central,2024-03-28,Consumer
C02147,Ella,Taylor,customer02147@example.com,East,2025-04-09,Consumer
C02148,Liam,Allen,customer02148@example.com,South,2025-09-16,Consumer
C02149,Isla,Thomas,customer02149@example.com,East,2023-05-08,Consumer
C02150,Daniel,Roberts,customer02150@example.com,Central,2025-05-03,Enterprise
C02151,Olivia,Clark,customer02151@example.com,South,2022-01-12,Consumer
C02152,Grace,Martin,customer02152@example.com,North,2022-07-14,Consumer
C02153,Oscar,Lewis,customer02153@example.com,West,2023-05-05,Consumer
C02154,Sophia,Martin,customer02154@example.com,Central,2024-03-05,Consumer
C02155,Liam,Clark,customer02155@example.com,North,2024-05-30,Small Business
C02156,Amelia,Murphy,customer02156@example.com,South,2022-07-01,Consumer
C02157,Ella,Smith,customer02157@example.com,North,2024-08-19,Consumer
C02158,Ethan,Martin,customer02158@example.com,South,2023-10-18,Consumer
C02159,Oscar,Brown,customer02159@example.com,East,2025-09-01,Consumer
C02160,Oscar,Young,customer02160@example.com,West,2023-11-25,Consumer
C02161,Mia,Smith,customer02161@example.com,West,2022-01-30,Small Business
C02162,Emma,King,customer02162@example.com,West,2025-01-24,Small Business
C02163,Oscar,Taylor,customer02163@example.com,South,2024-02-17,Small Business
C02164,Ella,Allen,customer02164@example.com,Central,2023-03-20,Small Business
C02165,Ava,Jones,customer02165@example.com,East,2022-10-25,Small Business
C02166,Leo,Taylor,customer02166@example.com,Central,2024-03-18,Consumer
C02167,Amelia,Kelly,customer02167@example.com,West,2024-04-24,Small Business
C02168,Henry,Hall,customer02168@example.com,North,2024-10-12,Small Business
C02169,James,Brown,customer02169@example.com,West,2025-10-16,Small Business
C02170,Mia,Johnson,customer02170@example.com,South,2025-10-29,Consumer
C02171,Emma,Johnson,customer02171@example.com,West,2023-07-08,Consumer
C02172,Oscar,King,customer02172@example.com,North,2022-10-30,Small Business
C02173,Olivia,Taylor,customer02173@example.com,North,2023-02-25,Small Business
C02174,Lucas,Johnson,customer02174@example.com,Central,2025-06-23,Enterprise
C02175,Liam,Lewis,customer02175@example.com,South,2025-06-14,Consumer
C02176,Jack,Martin,customer02176@example.com,Central,2022-07-04,Consumer
C02177,Daniel,Martin,customer02177@example.com,South,2023-04-13,Consumer
C02178,Grace,Smith,customer02178@example.com,West,2024-01-24,Small Business
C02179,James,Walker,customer02179@example.com,West,2022-12-29,Consumer
C02180,Grace,Davies,customer02180@example.com,East,2025-07-30,Consumer
C02181,Lucas,Young,customer02181@example.com,South,2022-12-02,Enterprise
C02182,Grace,Thomas,customer02182@example.com,South,2022-06-11,Consumer
C02183,Leo,Wilson,customer02183@example.com,North,2025-03-29,Small Business
C02184,Amelia,Martin,customer02184@example.com,South,2025-09-07,Consumer
C02185,Ella,Young,customer02185@example.com,West,2022-01-12,Small Business
C02186,Emma,Johnson,customer02186@example.com,Central,2025-01-01,Consumer
C02187,James,Wilson,customer02187@example.com,Central,2023-08-11,Small Business
C02188,Leo,Johnson,customer02188@example.com,West,2022-07-20,Enterprise
C02189,Lucas,Kelly,customer02189@example.com,West,2023-06-06,Consumer
C02190,Emily,Smith,customer02190@example.com,West,2023-05-20,Consumer
C02191,Daniel,Young,customer02191@example.com,South,2024-02-27,Consumer
C02192,Ella,Young,customer02192@example.com,Central,2024-11-28,Small Business
C02193,Leo,Wilson,customer02193@example.com,West,2022-03-01,Small Business
C02194,Henry,Brown,customer02194@example.com,East,2023-08-01,Consumer
C02195,Daniel,Jones,customer02195@example.com,North,2022-11-17,Consumer
C02196,Ava,Smith,customer02196@example.com,East,2024-07-11,Consumer
C02197,Jack,Allen,customer02197@example.com,East,2023-07-23,Small Business
C02198,Emily,King,customer02198@example.com,Central,2025-01-06,Enterprise
C02199,Daniel,Martin,customer02199@example.com,East,2025-05-02,Consumer
C02200,Emily,Young,customer02200@example.com,South,2025-08-01,Consumer
C02201,Isla,Young,customer02201@example.com,Central,2023-06-11,Consumer
C02202,Ethan,Taylor,customer02202@example.com,North,2023-06-08,Consumer
C02203,Amelia,Johnson,customer02203@example.com,East,2023-09-05,Consumer
C02204,Ella,Evans,customer02204@example.com,North,2025-03-25,Consumer
C02205,Lucas,Kelly,customer02205@example.com,West,2025-09-25,Consumer
C02206,Mia,Evans,customer02206@example.com,Central,2022-05-05,Consumer
C02207,Ethan,Clark,customer02207@example.com,South,2024-05-20,Consumer
C02208,Emily,Hall,customer02208@example.com,Central,2022-10-07,Consumer
C02209,Sophia,Wilson,customer02209@example.com,South,2024-07-05,Consumer
C02210,Mia,Davies,customer02210@example.com,Central,2023-09-14,Small Business
C02211,Sophia,Davies,customer02211@example.com,West,2024-04-25,Small Business
C02212,Sophia,Thomas,customer02212@example.com,Central,2023-11-05,Consumer
C02213,Lucas,King,customer02213@example.com,North,2025-02-25,Consumer
C02214,Ella,Roberts,customer02214@example.com,Central,2022-11-10,Small Business
C02215,Daniel,Evans,customer02215@example.com,West,2022-11-28,Enterprise
C02216,Ella,Brown,customer02216@example.com,South,2025-03-19,Consumer
C02217,Isla,Davies,customer02217@example.com,Central,2022-02-05,Consumer
C02218,Emily,Allen,customer02218@example.com,South,2024-11-11,Consumer
C02219,Ethan,Jones,customer02219@example.com,Central,2022-07-25,Consumer
C02220,Sophia,Young,customer02220@example.com,North,2023-10-01,Consumer
C02221,Olivia,Lewis,customer02221@example.com,West,2024-04-27,Consumer
C02222,Oscar,Young,customer02222@example.com,East,2025-10-11,Small Business
C02223,Emily,Taylor,customer02223@example.com,North,2023-03-16,Consumer
C02224,Henry,Johnson,customer02224@example.com,South,2023-12-30,Consumer
C02225,Henry,Taylor,customer02225@example.com,North,2025-01-24,Consumer
C02226,Isla,Roberts,customer02226@example.com,East,2024-07-29,Consumer
C02227,James,Brown,customer02227@example.com,South,2022-06-13,Consumer
C02228,Sophia,Evans,customer02228@example.com,West,2022-05-28,Consumer
C02229,Emma,Allen,customer02229@example.com,South,2022-10-21,Small Business
C02230,Sophia,Walker,customer02230@example.com,South,2022-07-14,Consumer
C02231,Noah,Murphy,customer02231@example.com,West,2023-10-25,Small Business
C02232,Isla,Kelly,customer02232@example.com,North,2023-04-25,Enterprise
C02233,Jack,Wilson,customer02233@example.com,Central,2022-05-03,Consumer
C02234,Ethan,Thomas,customer02234@example.com,Central,2023-11-30,Consumer
C02235,Ella,Brown,customer02235@example.com,West,2024-08-22,Consumer
C02236,Lucas,Johnson,customer02236@example.com,West,2023-10-23,Small Business
C02237,Lucas,King,customer02237@example.com,Central,2025-02-01,Enterprise
C02238,Emily,Taylor,customer02238@example.com,North,2023-12-11,Small Business
C02239,Ethan,Evans,customer02239@example.com,North,2023-01-31,Consumer
C02240,Emily,Murphy,customer02240@example.com,South,2024-06-30,Small Business
C02241,Ethan,Walker,customer02241@example.com,West,2025-09-22,Consumer
C02242,James,Lewis,customer02242@example.com,North,2024-10-01,Consumer
C02243,Olivia,Murphy,customer02243@example.com,East,2025-03-11,Consumer
C02244,Amelia,King,customer02244@example.com,Central,2022-11-13,Consumer
C02245,Oscar,Johnson,customer02245@example.com,Central,2023-11-12,Small Business
C02246,Mia,Allen,customer02246@example.com,East,2025-08-26,Consumer
C02247,Mia,Wilson,customer02247@example.com,North,2023-05-10,Consumer
C02248,Emma,Allen,customer02248@example.com,Central,2023-07-10,Consumer
C02249,Leo,Allen,customer02249@example.com,West,2023-09-02,Small Business
C02250,Mia,Kelly,customer02250@example.com,North,2022-04-19,Small Business
C02251,Mia,Murphy,customer02251@example.com,North,2023-01-07,Consumer
C02252,Emma,Clark,customer02252@example.com,Central,2024-05-04,Consumer
C02253,Olivia,Davies,customer02253@example.com,West,2023-09-08,Consumer
C02254,Grace,Smith,customer02254@example.com,Central,2024-02-07,Enterprise
C02255,Daniel,Murphy,customer02255@example.com,Central,2022-07-25,Consumer
C02256,Ella,Thomas,customer02256@example.com,East,2024-04-26,Consumer
C02257,Olivia,Thomas,customer02257@example.com,East,2022-02-12,Consumer
C02258,James,Clark,customer02258@example.com,East,2024-05-14,Consumer
C02259,Liam,Roberts,customer02259@example.com,South,2025-06-22,Small Business
C02260,Emily,Kelly,customer02260@example.com,East,2025-08-03,Consumer
C02261,Ava,Wilson,customer02261@example.com,West,2025-10-10,Consumer
C02262,Grace,Murphy,customer02262@example.com,West,2024-02-24,Consumer
C02263,Ella,Walker,customer02263@example.com,Central,2023-04-21,Consumer
C02264,Ella,Lewis,customer02264@example.com,East,2022-03-24,Enterprise
C02265,Lucas,Lewis,customer02265@example.com,West,2025-02-07,Consumer
C02266,Sophia,Kelly,customer02266@example.com,West,2022-07-09,Small Business
C02267,Daniel,Johnson,customer02267@example.com,West,2024-03-10,Small Business
C02268,Sophia,Walker,customer02268@example.com,West,2024-07-24,Consumer
C02269,Emma,Young,customer02269@example.com,South,2022-09-08,Consumer
